number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp_K
1,74.9216,74.9216,74.9216,74.9216,0.0,0.0,0.0,0.0,0.0,0.0,946.2,946.2,946.2,946.2,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,114.0,114.0,0.0,0.0,0,0.0,0.0,0.0,5727.0,5727.0,5727.0,5727.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,79.5,79.5,79.5,0.0,0.0,0.0,0.0,0.0,0.0,27.7,27.7,27.7,27.7,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0.0,0.0,0.0,2.7
3,106.885166666667,73.0956,93.9575268095889,66.1558114619523,0.975985916816531,1.05967687196953,127.5485,16.112,53.2360095491973,38.9189301823676,628.333333333333,644.85,627.165041418607,644.391067130199,1.09677906253099,0.824596983074377,84.5,375.88,37.7748005362776,23.5572175776342,195.0,182.866666666667,194.226680861765,182.126339323175,1.0947317113165,0.893065965885334,37,93.2,16.9901932498329,16.7903411387487,8643.66666666667,6923.56666666667,8090.13285678072,6703.41964761351,1.02991338700733,0.961911419394461,7200.0,2742.33333333333,3303.65457570182,2135.32890024516,32.0666666666667,44.8233333333333,14.9318239377553,34.8628735930025,0.75772787449025,0.550700518888602,50.6,34.5833333333333,21.9591034020568,14.9714546906957,23.1,22.65,23.0266861013127,22.6183932974857,1.09542308884693,0.844752298979396,4.5,12.65,1.84932420089069,1.20933866224478,25.6666666666667,28.3333333333333,25.4061654489807,28.0640540356949,1.08813870403835,0.749135728350274,8.0,18.3666666666667,3.77123616632825,3.77123616632825,4.33333333333333,4.66666666666667,4.30886938006377,4.64158883361278,1.09283055352849,0.772802246315227,1,2.93333333333333,0.471404520791032,0.471404520791032,9.9
5,103.010254,118.36409885,76.2999078763091,88.3993448184534,1.38675643710796,1.18176378111251,192.981,66.9935666666667,66.1563516991654,72.3586082166073,770.22,759.3555,727.84599924245,724.099820224123,1.54855091355837,1.51672833475381,772.0,168.466166666667,283.30936730013,259.545811954428,150.0,149.913333333333,133.562580313073,135.798540106225,1.51930994512839,1.46961332049821,171,39.6666666666667,58.7605309710523,54.850820311905,5503.4858,6058.01816666667,1151.45104835832,1583.09041373274,1.29273156166767,1.15664167326771,9778.571,3259.76183333333,3719.63541998494,3824.04413058699,82.226,82.0380166666667,55.188225779515,54.928681599917,1.38315051284497,1.33117854214539,135.97,29.5178166666667,48.9139356829932,47.1350177175426,7.7044,8.3135,4.37216215684804,5.14620037089286,1.37628006610702,1.28087167802225,12.878,3.59633333333333,4.41294430510968,4.1802569797402,91.205316,78.3277633333333,8.27071908603348,8.59983266605629,0.484926962599432,0.55467820602954,399.97342,66.6622366666667,154.832782299613,144.335078696345,2.8,3.12166666666667,2.60517108469735,2.85168204858421,1.53177807879137,1.33467105468441,3,1.33333333333333,1.16619037896906,1.36511192052357,14.0
5,97.32714,60.1049847826087,71.4772169092876,36.9197567280903,1.36916422739508,1.5290984420586,188.3839,11.5788615942029,66.0863021530968,61.1814329753673,811.06,1029.17777777778,765.125721726565,968.067088797657,1.5501662506347,1.0295496430764,810.6,658.165217391304,286.338293631851,327.359609823591,148.8,106.0,131.289060549277,85.4125511010804,1.50599726986947,1.56969477294939,205,15.8599033816425,65.0089224645356,70.8079664722977,6292.2858,3485.43846618358,1306.20933568791,69.0151259850402,1.30717660453925,1.33147615837909,11848.571,1115.5277173913,4148.24056914815,4291.92999068808,60.01,95.9234299516908,24.1393086167331,51.3384028158559,1.08387060400362,0.62586118261986,141.0,77.2644927536232,58.8994091651181,60.3357245448447,6.5744,3.95229468599034,3.72606285993437,1.12745184490625,1.34212757240581,1.38319881238248,12.878,1.46147342995169,4.27102112380634,4.58777300653999,116.805316,69.3236243961353,16.0237924160672,1.04084664022081,0.892229021827547,0.862530238819602,399.97342,48.2947330917874,147.392395649977,128.434812979317,2.2,2.09420289855073,2.1689435423954,2.07786966429695,1.59416669911802,1.35801842497924,1,0.845410628019324,0.4,0.292110787981831,81.0
4,64.371225,63.037602,61.5301700786188,61.3896041324782,1.34373079837398,1.14050394342267,48.5217,24.71144,18.4609940309799,13.9167329326317,668.2,773.65,637.363861675617,748.039410760219,1.34054523337657,1.04666416917404,527.7,345.54,201.311661361184,180.777632742549,183.0,155.16,175.396110944903,149.425013956888,1.34615647050576,1.26801161379531,129,49.26,50.9558632543891,44.7514737187503,4271.75,5718.04,3174.22733070755,4757.65240685493,1.1614111535222,0.875026534478141,7018.0,3029.76,2713.69898616261,2396.03372230025,38.2825,46.0578,25.836121938745,34.7525836600064,1.08582840798661,0.866382837146249,72.97,31.4082,28.6641835528242,29.6019410370334,12.9575,17.4062,9.18758120972356,13.7581097755256,1.11504399590603,0.825281002118421,25.37,10.7538,9.42830412905736,9.20414295629962,66.0,67.7,60.9770324672794,64.7564333814015,1.3117758782704,1.14951333619061,65.0,29.5,25.2091253319111,19.6624006672634,2.75,3.46,2.34034731932072,3.07962831043937,1.2406842919534,0.93046141998396,4,1.88,1.4790199457749,1.41718029904455,12.2
4,78.136695,69.64653925,76.7414491319376,68.4642010157705,1.36877921060777,1.21665175976763,34.21298,25.86271075,14.4763007288836,13.3870290245679,659.55,677.84625,657.166685637679,674.596205723203,1.38270306485284,1.10844083631927,157.5,343.215,55.7412997695604,65.0973039836328,172.25,159.7,169.556481888108,157.688343239992,1.37075879366366,1.18246861843975,70,67.075,30.2355337310258,26.6122152403741,7473.25,7634.9625,7360.18564471526,7508.68019404269,1.37127582464861,1.07497676851194,3004.0,4132.625,1289.36406321101,1364.04017026397,68.525,76.6875,59.9026158311987,65.6613443848086,1.26287905257691,0.839067388237946,83.1,53.465,33.5865579510613,38.2700253952098,17.6475,15.465,15.2518872433164,13.776656508363,1.27322426992275,1.07983438962489,21.21,7.595,7.75549925859064,6.10018852167701,49.25,59.6625,42.5490870880466,50.0555372189062,1.24431388283199,0.782575827374332,68.0,43.475,26.7616796931732,31.8260678336171,3.5,2.7875,3.30975091964687,2.65426594410033,1.33373602720281,1.26470503838503,3,0.8125,1.11803398874989,0.904070655424674,2.4
7,100.616295714286,50.98317345,77.5169298829719,34.6895862868142,1.75011556598268,1.85378525761353,184.5906,10.72385,59.8333154374584,46.8811335029225,775.371428571429,977.3685,734.392107638285,910.849872355026,1.88950575409901,1.15603215799165,810.6,641.46,269.710086226387,345.507708391217,167.285714285714,117.99,152.057061609748,94.0566789824573,1.87407070778526,1.75816671707378,205,26.535,58.0313075250009,74.9876649856495,6313.06128571429,2886.1345,1798.14517816391,79.3849843407149,1.62071094728661,1.53570066945639,13532.571,1253.6855,4582.63140972441,3895.38792277871,65.6885714285714,99.5425,26.6871511245379,57.9686110743655,1.48181646322727,0.903390973183334,141.0,71.2275,57.7407141399182,57.777426203925,7.10742857142857,4.95885,4.4090665856169,1.43278592312904,1.71192280128638,1.54180722207726,12.878,1.79965,4.26959679786353,5.09203301025239,152.76094,114.19279,20.9577140193753,1.81146494042313,1.20805549100429,1.13259759393473,429.97342,55.98671,178.129390042628,162.76779600174,2.0,1.975,1.91947121957741,1.94594871335218,1.90853528164356,1.46545936567663,2,0.97,0.534522483824849,0.307205143186113,126.9
4,88.9444675,57.8809574385714,66.3615924315719,36.1213885070608,1.1817952393305,0.994447295399575,122.90607,34.9913251528572,51.9688277861034,53.6498607851718,775.425,1010.71522857143,718.15289995213,938.820426364058,1.30596703599158,0.777445671180533,810.6,741.800357142857,323.811807806633,354.948542527472,160.25,104.843142857143,136.126003095455,84.2741148405851,1.25924397214289,1.14884027989832,205,48.0982857142857,75.2375404967494,68.074018298212,4654.35725,2992.00457142857,724.953210852388,53.8920170465359,1.03312880053102,0.771569904087015,8958.571,1650.70142857143,3306.1628967555,3588.36747552854,81.8375,112.12115,60.1231785550982,100.763195054465,1.15968659338134,0.786402709678633,127.05,81.1659214285714,51.4337118896741,41.8163841885698,6.9055,3.82718571428571,3.47947484936327,1.03811234028375,1.08857534188499,0.942152069461159,12.878,1.74457142857143,4.59906411675245,4.65293413662776,107.756645,60.9573314285714,7.06248773046785,0.61964176403814,0.308147989812345,0.253080511637481,399.97342,57.1276685714286,168.854243757651,138.536160334579,2.25,2.26871428571429,2.21336383940064,2.23022270336907,1.36892236074022,1.03696286080527,1,1.10885714285714,0.433012701892219,0.44329100866964,9.3
4,100.351275,69.03825,65.0924719985217,36.2639168070653,1.0620647774604,1.06198546702188,192.981,37.88625,77.5155739189027,78.4895421898644,734.25,1020.54,663.751809830507,938.945840354996,1.28183912710486,0.752072920069546,894.6,746.01,349.805756813692,366.899995094031,171.75,107.0,143.326342175328,82.9248375476301,1.2481044493831,1.38353752787329,205,4.5,83.3947690206046,79.5550124127952,3536.85725,2393.4574,452.676543596251,34.58320159847,0.771702225515271,0.568437746534537,9778.571,1955.1426,3829.61490278496,3834.88285344023,75.1375,110.575,56.4912138847514,94.2774372104465,1.16731834008189,0.697763841893527,127.05,83.955,47.5543816987457,44.1412349736615,5.363,3.3462,2.59153062315392,0.875672427233874,1.00028587914423,0.93513395619115,10.678,2.0468,4.27905094617954,4.42011379491524,31.506645,13.415948,4.42312657073535,0.363813017071194,0.638308445612293,0.750143523206395,99.97342,9.984052,40.0541071235906,29.4144991995297,2.5,2.5,2.11474252688113,2.2413774476913,1.22060726455302,1.04963482132755,4,1.1,1.5,1.28452325786651,15.5
4,76.797975,75.842892,68.8456154214048,71.509509595451,1.27635655631019,1.16587172009606,98.2287,28.404708,37.1738359167019,28.6209656171125,656.575,779.26,623.416605220372,757.81354434857,1.33563925866593,1.03485131677081,527.7,361.74,209.053119744719,169.621467980913,191.5,158.2,181.839848597122,151.333582854118,1.33770223288979,1.24568016835845,139,52.68,58.5256354087677,50.0895198619432,4491.75,6036.24,3411.73953961297,5574.38713441193,1.19001439294508,0.957399948328817,7018.0,3115.36,2605.18563398081,1866.46567136929,40.5125,43.148,32.0428510683132,32.54698842397,1.17422870766256,0.823672911939871,64.05,29.804,26.3616761369606,30.3723376775644,12.9575,17.9732,9.18758120972356,15.5643925973909,1.11504399590603,0.876216668529548,25.37,10.9868,9.42830412905736,8.39721607200863,61.75,58.48,51.6377606524012,52.4182404980128,1.24488938578894,1.03130410454139,82.0,28.72,30.8737347918907,22.9854214666601,2.75,3.56,2.34034731932072,3.3006638976044,1.2406842919534,0.957483515184829,4,1.96,1.4790199457749,1.26743836142039,7.28
4,115.294808,59.0606243529412,95.3682129483705,46.3810678474489,1.240765074264,1.31829930453874,159.256238,13.692922,58.0627469237507,47.4908223039591,770.6,919.188235294118,751.304657062963,904.550220257833,1.36153630161605,0.73918882333875,470.1,681.958823529412,170.744941359913,150.553019319765,164.0,122.941176470588,158.384655548572,117.699671382331,1.3555433706192,1.10812312743185,97,58.2941176470588,38.5810834477209,38.8079291295194,10732.25,5160.11764705882,7480.25303088212,3183.36003276281,1.1088212845677,1.24588645165834,20767.0,1821.41176470588,7805.39692696662,5912.87838617442,83.1,78.5588235294118,79.3756231623274,77.1682062755172,1.34377567891118,0.942700990864735,58.1,48.2647058823529,23.609637862534,15.1292882622349,15.91,7.18117647058823,7.52841991983078,1.76500029542943,0.991735905926819,0.965283324715693,30.36,4.16470588235294,12.7384967715975,11.1418584796533,55.059,27.2254117647059,13.3779313648714,1.27022142579546,0.872112150924908,0.641149822687388,119.764,21.0098823529412,50.0301953124311,47.4886219029592,5.0,5.11764705882353,4.82057051366791,5.06466773911587,1.35352527060842,0.882761462828955,3,3.35294117647059,1.22474487139159,0.675830899592709,7.0
5,70.72905,80.1128357142857,56.8568609934814,66.5925463168708,1.43361671640365,1.2493858875338,121.3276,36.9506571428571,40.8296145685212,41.4338567410993,766.76,730.882857142857,724.049570486078,694.969176542916,1.54775831815333,1.48855089038947,810.6,199.045714285714,284.104337172103,256.435321264128,166.8,174.228571428571,145.718824075364,155.822385790488,1.50681726904963,1.36614384287619,205,65.4285714285714,69.4935968273337,67.4244914019848,4290.0858,5100.23271428571,980.409117886402,1678.26293094458,1.31616303355153,1.08122486546358,8958.571,3071.79585714286,2859.6976828061,3103.36313567232,63.61,71.1028571428571,37.5554406887591,45.2454308311057,1.20344408170466,1.07016898389611,133.4,40.3285714285714,56.1067233047876,54.6595449027852,10.2844,10.0402857142857,5.48393303587464,6.42263749659996,1.36316890451645,1.3029024401072,18.478,4.45971428571429,6.10679731446853,4.98620845688487,91.405316,146.603797142857,9.35301896689231,20.7283047524237,0.513068703128066,0.304123775517567,399.97342,137.13906,154.481288019745,183.138779286392,2.6,2.31428571428571,2.49146187923103,2.2489948496428,1.5649572502428,1.55922173314947,2,0.4,0.8,0.622044030202207,93.5
3,68.5874666666667,80.0671426666667,66.869420296385,78.3235956301667,1.07238488309938,0.702142197436914,35.379,54.67305,16.048630817058,15.7971164269742,718.333333333333,687.719,717.04613001291,686.582837813843,1.09684118409555,0.884020542814275,99.4,356.299,42.501006524029,40.109571663133,170.333333333333,187.77,168.548941337649,185.851806144001,1.08782159120673,0.754098619115735,57,120.173333333333,25.381533094402,25.8510560712711,7764.33333333333,7196.26,7700.89327643116,7130.67876281151,1.09053120403658,0.915204291722854,2397.0,3474.52666666667,981.638879063421,1008.93970701921,57.7666666666667,55.6403333333333,43.6493689297305,47.9877371063063,0.851382796941941,0.816415998589991,96.3,26.508,40.7508145794521,31.9933046103226,17.3333333333333,19.3593333333333,17.0821399655511,19.1778940854738,1.0841698884711,0.75492982170675,7.2,12.482,2.94089933334837,2.49710757121559,64.3333333333333,44.3466666666667,54.8864876505553,35.8159752836581,0.973617844841163,1.04416635617195,68.0,11.6333333333333,29.6348143611905,30.3640108608128,3.0,3.44333333333333,2.88449914061482,3.31960720049568,1.06085694715802,0.687640881035332,2,2.33666666666667,0.816496580927726,0.832739788622806,2.13
3,104.872466666667,64.4756181818182,69.4442305535057,35.6326959522767,0.829633922171574,0.993899724686948,170.2076,23.6743818181818,69.691122763488,67.8784116191433,979.8,1131.3,952.588543298818,1102.21307192207,1.06973835354051,0.755079705971442,554.0,697.590909090909,239.774991745734,242.697338637691,132.333333333333,94.0,113.259590628711,76.6664053674443,0.975435423513116,1.09643138453884,140,4.90909090909091,60.642852468824,61.3944030614577,9890.47633333333,5395.45481818182,638.107255383244,39.8484289401892,0.604022924625708,0.605056226900425,21018.571,3820.90881818182,8625.5113035182,8051.56989011139,53.3333333333333,93.8636363636364,15.0663725458373,41.8366553730887,0.377199739130769,0.15795778813039,141.0,90.4090909090909,63.3276313222663,64.4882268709466,13.174,7.28672727272727,3.5870367096698,1.0126768706603,0.472412235082157,0.527288280765772,32.778,5.85872727272727,14.2369994029641,12.3349637954358,48.00886,26.1987327272727,4.9661802945993,0.460826295274951,0.638167912010383,0.641490936430367,95.97342,17.4376309090909,39.1809851458485,37.5256220150846,3.66666666666667,2.90909090909091,3.03658897187566,2.51160568999381,0.907535294105009,0.983273944246389,5,0.909090909090909,2.35702260395516,1.92847303959968,1.4
6,110.790066666667,93.4574083526682,78.4197559326135,72.2082804894,1.53414769985031,1.46548212883839,191.2006,30.0063341067285,75.5872352509925,61.5441946235663,811.866666666667,764.998839907193,770.024056063059,728.024550875613,1.73786669321016,1.62241474127889,810.6,227.026218097448,273.232914480587,253.748111027772,160.833333333333,170.848027842227,144.214209469418,156.147302692659,1.70708019085757,1.49739822199743,205,55.6635730858469,61.5451505445844,60.23323857932,6482.5715,6112.65765661253,1484.23629213862,2076.99167963379,1.41072682359599,1.24116657059004,13532.571,2899.88062645012,5076.52372078846,4509.9834795509,53.3033333333333,60.5041531322506,19.564750178291,22.5161790777308,1.20103438686753,0.927944889721106,141.0,38.5952436194896,56.6131276491789,58.5884550359024,6.15366666666667,7.96674013921114,3.59821959976163,5.19086513994483,1.50522002181601,1.18429749824243,12.878,4.21426914153132,4.26970341150556,4.50606895983133,110.221096666667,168.921412993039,14.9397707821169,31.3042242673082,0.974763502961095,0.673109625167465,399.97342,129.463273781903,146.472835822938,173.330080620872,2.33333333333333,2.03944315545244,2.24492409661875,2.02752763410021,1.74786809746676,1.64462275949413,2,0.568445475638051,0.74535599249993,0.278083707528556,133.6
4,76.5177175,56.8088170714286,59.3100961333418,35.7734324182576,1.19727303349869,0.981879783570863,122.90607,34.8331599285714,44.2894585275144,52.5332069817455,787.05,1011.54071428571,734.219624171273,940.294344338809,1.31300802421591,0.786865234305601,772.0,738.578571428571,314.505965762178,353.819831451067,151.75,104.371428571429,131.302196551623,84.1108347003322,1.27527399052522,1.16005975115976,171,46.8428571428571,65.5796271718588,67.1114577035996,4434.35725,2961.47371428571,674.484751445268,53.4270174887903,0.995982779568411,0.769628332487839,8958.571,1623.48342857143,3402.85619588643,3581.84892090518,79.6075,111.779214285714,48.4772646848066,98.4119621279586,1.09667176877521,0.777657155958259,135.97,81.2886428571429,54.3730969207199,42.5578923529527,6.9055,3.83471428571429,3.47947484936327,1.03921119227177,1.08857534188499,0.96403104867923,12.878,1.74457142857143,4.59906411675245,4.6583013524026,112.006645,61.34376,8.33981834610162,0.629441022509672,0.403693221013522,0.283412116654505,399.97342,57.1276685714286,166.742351106334,138.437713993087,2.25,2.26428571428571,2.21336383940064,2.2262216392083,1.36892236074022,1.04883427304761,1,1.1,0.433012701892219,0.440952123830019,36.7
5,78.67965,48.9206246666667,64.1647175626195,34.2651418148266,1.46270841025332,1.39514265062645,121.3276,15.54368,39.4508752475024,41.0202587310948,745.0,1007.75733333333,698.335299442564,945.607240284757,1.53933747965549,0.910779524707431,810.6,691.536,295.552370993704,334.244883949212,175.4,111.589333333333,152.230595865577,88.6194597762752,1.50490541781927,1.4276369886754,205,35.1626666666667,72.6872753650871,75.2151537450326,3914.6858,3142.1488,880.280293657353,70.9090125972493,1.27357359482288,0.75784756713549,8958.571,2388.5712,2928.94388742539,3798.00075580304,63.096,111.963946666667,35.1436787444855,90.1799427800196,1.18305212822075,0.768026911945218,135.97,75.89552,56.6132269350547,47.1258739394524,8.1444,5.4384,4.62745089742284,1.38101878783204,1.38906921282274,1.03411591937455,12.878,3.37493333333333,4.42635351502792,5.78014621268355,94.005316,110.486176,10.2631549961468,1.28134371379563,0.576258025490393,0.184523216422509,399.97342,106.652490666667,153.396873191859,174.7465439516,2.2,2.06666666666667,2.1689435423954,2.05479931812743,1.59416669911802,1.2284947453023,1,1.03466666666667,0.4,0.249443825784929,76.0
4,76.4445625,52.2208584980237,59.3566724745425,35.698333286918,1.1995407452483,1.2875442030062,121.3276,14.6836482213439,43.8233541228786,44.4033223527242,794.0,995.0604743083,741.629348855485,928.861355844541,1.31500430814302,0.909963777286529,810.6,641.637549407115,311.743492313793,343.155114241089,164.5,116.379446640316,139.000513752081,91.2498221692471,1.25670056650299,1.33781676572075,205,23.2411067193676,77.5258021564434,79.5365919497581,4235.85725,3034.1108972332,669.556587809389,73.7743657428804,1.01540712310099,0.812700868211962,8958.571,2124.14997233202,3194.93894591629,3655.41518845888,77.2375,108.247035573123,53.5279646494387,85.3534048052047,1.10518217403612,0.777421975244986,127.05,72.4683794466403,54.8307552268797,49.8089912941611,8.1805,5.38943083003953,4.03556899860879,1.405010355206,1.11209819664271,1.0397768688348,12.878,2.99001581027668,4.9481552875794,5.66304353638729,108.756645,99.065356284585,7.55238461047956,1.21512708016847,0.336261915781173,0.203084093439326,399.97342,94.8476871936759,168.301046773239,167.942819833041,2.25,2.07905138339921,2.21336383940064,2.06514358828904,1.36892236074022,1.21600115232514,1,0.814229249011858,0.433012701892219,0.269818943334008,56.3
5,83.24476,58.4879321100917,59.5060814160275,35.6283181975371,1.31151037344354,1.37462114888784,192.981,24.7629619921363,67.2338347072841,63.8924128083845,779.88,1011.10131061599,740.399332713733,950.67856494957,1.55321870407659,1.00455462795559,764.1,672.136697247706,276.063147848459,332.771204148149,149.8,105.142857142857,133.425311183972,85.594846728415,1.51953736136792,1.57191488257627,171,15.9895150720839,58.6085318021191,66.1808894560151,4584.2858,2903.13260419397,874.164786339504,60.5595139672702,1.16177435651007,1.09957235907285,9778.571,1281.0089423329,4004.27323147741,3961.49807659397,73.1,106.106159895151,33.1487827641917,69.4073350588456,1.20088590631532,0.816129886698579,138.63,76.8794233289646,57.6456725175446,52.4395125061753,8.1524,4.87376933158585,4.6464334920886,1.28229749625267,1.3929374917507,1.39761614308607,12.878,1.59674180865007,4.36102637460495,5.24434620505576,128.605316,71.180835570118,14.2876432915522,0.911555472606932,0.87197627698413,0.777372109593691,399.97342,52.4102522411533,154.008028485009,136.723499232118,2.6,2.39318479685452,2.40224886796286,2.2551978534251,1.5193826646423,1.35705978768424,3,0.951507208387942,1.2,1.01240313417434,75.0
3,125.599526666667,97.636138,73.6524633520598,46.9154097984956,0.812225088076737,0.697415406765386,171.8293,67.53065,80.3281073562512,85.6293453282191,871.833333333333,926.74,859.60846912035,912.999599007971,1.08407054772024,0.884494769144252,325.6,466.84,151.277346471822,158.983189048402,153.333333333333,130.7,137.263173597807,114.120410326837,1.00714586933652,0.94717045265243,133,57.2,61.1137373173077,63.7307618030728,12720.0,10495.0,8980.85746181807,6500.81694323221,0.874454447716138,0.759249473738287,16990.0,6570.0,7472.11259729581,8267.77025563725,89.3333333333333,112.99,73.9586480676064,101.945215854609,0.932817287713708,0.71694720353541,122.9,74.45,50.5967280452886,44.495717771489,58.6666666666667,70.1,50.9549775672543,60.7927959033542,0.953951604679689,0.690709443653242,70.0,48.9,32.7651576458218,34.901146112986,122.333333333333,143.7,110.70076045074,138.302831616034,1.01334660083273,0.832433095158596,113.0,64.3,47.7935374524864,32.1746794855831,5.0,4.9,4.93242414866094,4.81046984150852,1.08518861296765,0.948246278486116,2,1.9,0.816496580927726,0.94339811320566,8.96
5,99.894904,58.5020517921405,77.4580774085013,36.4250369516604,1.44201568292147,1.440336187622,124.90825,17.5747157046207,51.3445314925695,54.1835651329722,733.18,1007.21544551605,684.758336175101,934.357792085743,1.53485919979375,0.881903293387984,786.5,736.719979847416,301.096937214579,356.877141323504,164.0,110.697567295235,144.046432385079,86.7424555217289,1.51142177698867,1.46712443230208,199,28.0927018857061,66.495112602356,76.6457151616423,5687.2858,3131.93036749676,1284.37668684093,56.5727721315048,1.37554416575511,1.19939679499654,8958.571,1288.95346725205,3005.36653962983,3680.01579007141,82.98,112.760544119764,74.1601741333456,103.107891862635,1.49741060535708,0.902725900078297,93.0,80.0730531164532,40.0215142142323,40.3250582539157,6.4044,3.88775500215921,3.70199067066067,1.05575660140702,1.3533081874926,1.2279330052559,12.878,1.7907010220239,4.10189193421767,4.6779072915186,87.405316,61.3019880898229,7.23067549904544,0.629361419053789,0.383418470929468,0.282478082450704,399.97342,57.5637093335253,156.371707403352,139.001496456237,3.0,2.43184108248165,2.86193816221051,2.34266496173359,1.56413150262199,1.34303372707666,2,1.06722326183964,0.894427190999916,0.730238602752888,22.0
4,100.351275,69.03825,65.0924719985217,36.2639168070653,1.0620647774604,1.06198546702188,192.981,37.88625,77.5155739189027,78.4895421898644,734.25,1020.54,663.751809830507,938.945840354996,1.28183912710486,0.752072920069546,894.6,746.01,349.805756813692,366.899995094031,171.75,107.0,143.326342175328,82.9248375476301,1.2481044493831,1.38353752787329,205,4.5,83.3947690206046,79.5550124127952,3536.85725,2393.4574,452.676543596251,34.58320159847,0.771702225515271,0.568437746534537,9778.571,1955.1426,3829.61490278496,3834.88285344023,75.1375,110.575,56.4912138847514,94.2774372104465,1.16731834008189,0.697763841893527,127.05,83.955,47.5543816987457,44.1412349736615,5.363,3.3462,2.59153062315392,0.875672427233874,1.00028587914423,0.93513395619115,10.678,2.0468,4.27905094617954,4.42011379491524,31.506645,13.415948,4.42312657073535,0.363813017071194,0.638308445612293,0.750143523206395,99.97342,9.984052,40.0541071235906,29.4144991995297,2.5,2.5,2.11474252688113,2.2413774476913,1.22060726455302,1.04963482132755,4,1.1,1.5,1.28452325786651,23.5
2,98.822,95.93476,98.5294782285992,95.6869024017787,0.690188555099189,0.64357661909147,15.196,29.95436,7.598,7.02804732357431,731.6,704.278,728.058342442417,701.285238042885,0.688310118642176,0.649691526394749,143.8,206.108,71.9,66.506528371281,187.5,194.53,186.585101227295,193.73730782563,0.688271696390003,0.582577117979423,37,89.75,18.5,17.1122499981738,9267.0,8219.72,8847.69761011304,7874.46201524404,0.64824786977011,0.688804774747171,5512.0,765.459999999999,2756.0,2549.26275648471,48.9,46.506,48.4924736428242,46.1629694795842,0.684824922534093,0.657856979518142,12.6,12.282,6.3,5.82741486424298,18.85,19.667,18.7269858760026,19.5602057809579,0.686628348922105,0.576411264541942,4.3,9.313,2.15,1.98872094573371,47.0,37.88,40.4103947023535,32.6198751857147,0.556415652096559,0.679952327084439,48.0,6.14,24.0,22.1996756733066,4.0,4.0,4.0,4.0,0.693147180559945,0.619100664425587,0,1.52,0.0,0.0,2.34
4,76.797975,76.6287216,68.8456154214048,72.2318243918331,1.27635655631019,1.15509568641577,98.2287,28.7174944,37.1738359167019,28.9479392817204,656.575,779.932,623.416605220372,758.923302583035,1.33563925866593,1.02859301606539,527.7,365.088,209.053119744719,168.352538965113,191.5,158.28,181.839848597122,151.382414631639,1.33770223288979,1.22658390308188,139,54.624,58.5256354087677,50.2326746251879,4491.75,6057.472,3411.73953961297,5637.6718502492,1.19001439294508,0.958976118254092,7018.0,3122.208,2605.18563398081,1821.98225052167,40.5125,42.8724,32.0428510683132,32.2431477191711,1.17422870766256,0.807543006237308,64.05,30.2032,26.3616761369606,30.4659754191459,12.9575,18.01856,9.18758120972356,15.7187515468393,1.11504399590603,0.877756379579948,25.37,11.00544,9.42830412905736,8.32761792629801,61.75,57.824,51.6377606524012,51.7040566922079,1.24488938578894,1.0119073666244,82.0,28.576,30.8737347918907,22.9612069369186,2.75,3.568,2.34034731932072,3.31901750457535,1.2406842919534,0.955727416162708,4,1.968,1.4790199457749,1.25434285584126,5.54
